status_change_date,Airport Quarantine,Ariyalur,Chengalpattu,Chennai,Coimbatore,Cuddalore,Dharmapuri,Dindigul,Erode,Kallakurichi,Kancheepuram,Kanyakumari,Karur,Krishnagiri,Madurai,Nagapattinam,Namakkal,Nilgiris,Other State,Perambalur,Pudukkottai,Railway Quarantine,Ramanathapuram,Ranipet,Salem,Sivaganga,Tenkasi,Thanjavur,Theni,Thiruvallur,Thiruvarur,Thoothukkudi,Tiruchirappalli,Tirunelveli,Tirupathur,Tiruppur,Tiruvannamalai,Vellore,Viluppuram,Virudhunagar
2020-11-15,1907.0,4502.0,45895.0,208669.0,46422.0,23816.0,5929.0,10120.0,11625.0,10566.0,26751.0,15432.0,4573.0,7107.0,19329.0,7430.0,9930.0,7138.0,6.0,2282.0,11015.0,428.0,6140.0,15358.0,28880.0,6275.0,7937.0,16024.0,16443.0,39665.0,10147.0,15569.0,13047.0,14619.0,7091.0,14308.0,18258.0,18742.0,14363.0,15770.0
2020-11-16,1911.0,4505.0,46029.0,209168.0,46601.0,23844.0,5938.0,10131.0,11688.0,10578.0,26823.0,15458.0,4597.0,7135.0,19360.0,7448.0,9965.0,7156.0,6.0,2282.0,11027.0,428.0,6145.0,15383.0,28955.0,6282.0,7939.0,16057.0,16453.0,39742.0,10170.0,15576.0,13074.0,14636.0,7111.0,14378.0,18302.0,18787.0,14385.0,15780.0
2020-11-17,1911.0,4512.0,46148.0,209647.0,46771.0,23868.0,5959.0,10143.0,11730.0,10597.0,26900.0,15479.0,4616.0,7160.0,19382.0,7473.0,10006.0,7170.0,6.0,2282.0,11037.0,428.0,6150.0,15413.0,29017.0,6288.0,7949.0,16086.0,16461.0,39843.0,10198.0,15582.0,13094.0,14655.0,7129.0,14443.0,18338.0,18822.0,14408.0,15784.0
2020-11-18,1914.0,4513.0,46277.0,210136.0,46934.0,23913.0,5961.0,10152.0,11772.0,10608.0,26993.0,15492.0,4630.0,7194.0,19413.0,7511.0,10041.0,7188.0,6.0,2284.0,11047.0,428.0,6156.0,15436.0,29074.0,6299.0,7955.0,16110.0,16468.0,39946.0,10219.0,15595.0,13120.0,14671.0,7144.0,14523.0,18363.0,18893.0,14425.0,15795.0
2020-11-19,1915.0,4520.0,46420.0,210602.0,47085.0,23949.0,5976.0,10158.0,11806.0,10626.0,27052.0,15505.0,4642.0,7217.0,19435.0,7554.0,10072.0,7202.0,6.0,2286.0,11060.0,428.0,6163.0,15465.0,29134.0,6313.0,7962.0,16131.0,16483.0,40083.0,10245.0,15609.0,13148.0,14679.0,7157.0,14618.0,18394.0,18944.0,14449.0,15813.0
2020-11-20,1917.0,4523.0,46566.0,211085.0,47233.0,23965.0,5986.0,10168.0,11848.0,10638.0,27140.0,15519.0,4658.0,7232.0,19468.0,7584.0,10093.0,7220.0,6.0,2287.0,11084.0,428.0,6171.0,15483.0,29216.0,6318.0,7968.0,16155.0,16499.0,40209.0,10268.0,15614.0,13167.0,14695.0,7179.0,14700.0,18412.0,18997.0,14476.0,15819.0
2020-11-21,1918.0,4527.0,46719.0,211556.0,47394.0,23982.0,6001.0,10179.0,11897.0,10650.0,27200.0,15536.0,4675.0,7242.0,19490.0,7611.0,10128.0,7228.0,6.0,2289.0,11102.0,428.0,6178.0,15502.0,29285.0,6331.0,7972.0,16182.0,16503.0,40311.0,10284.0,15644.0,13194.0,14700.0,7193.0,14773.0,18451.0,19042.0,14508.0,15850.0
2020-11-22,1918.0,4534.0,46836.0,212015.0,47549.0,24020.0,6016.0,10189.0,11956.0,10660.0,27286.0,15553.0,4700.0,7258.0,19520.0,7655.0,10168.0,7259.0,6.0,2290.0,11111.0,428.0,6186.0,15511.0,29356.0,6346.0,7996.0,16209.0,16512.0,40404.0,10308.0,15656.0,13213.0,14709.0,7196.0,14845.0,18468.0,19080.0,14524.0,15870.0
2020-11-23,1923.0,4535.0,46962.0,212505.0,47690.0,24045.0,6032.0,10202.0,12027.0,10665.0,27328.0,15573.0,4721.0,7286.0,19544.0,7682.0,10208.0,7292.0,6.0,2291.0,11124.0,428.0,6195.0,15530.0,29434.0,6356.0,8008.0,16225.0,16522.0,40474.0,10339.0,15676.0,13240.0,14716.0,7207.0,14913.0,18490.0,19114.0,14552.0,15880.0
2020-11-24,1924.0,4537.0,47074.0,212971.0,47837.0,24082.0,6041.0,10213.0,12075.0,10669.0,27376.0,15597.0,4737.0,7310.0,19576.0,7708.0,10253.0,7319.0,6.0,2291.0,11130.0,428.0,6199.0,15544.0,29504.0,6374.0,8011.0,16257.0,16536.0,40547.0,10361.0,15690.0,13269.0,14743.0,7223.0,14972.0,18504.0,19146.0,14575.0,15888.0
2020-11-25,1924.0,4541.0,47182.0,213418.0,47989.0,24114.0,6060.0,10223.0,12149.0,10674.0,27415.0,15621.0,4747.0,7330.0,19598.0,7736.0,10278.0,7333.0,6.0,2292.0,11139.0,428.0,6202.0,15560.0,29568.0,6384.0,8022.0,16273.0,16548.0,40638.0,10385.0,15705.0,13301.0,14764.0,7227.0,15051.0,18517.0,19190.0,14593.0,15906.0
2020-11-26,1925.0,4544.0,47233.0,213802.0,48147.0,24126.0,6072.0,10266.0,12228.0,10682.0,27463.0,15632.0,4764.0,7352.0,19626.0,7739.0,10311.0,7365.0,6.0,2293.0,11154.0,428.0,6204.0,15578.0,29658.0,6394.0,8033.0,16296.0,16561.0,40714.0,10393.0,15724.0,13324.0,14781.0,7238.0,15125.0,18561.0,19219.0,14605.0,15929.0
2020-11-27,1925.0,4554.0,47303.0,214192.0,48293.0,24158.0,6089.0,10294.0,12282.0,10693.0,27511.0,15666.0,4777.0,7367.0,19648.0,7763.0,10348.0,7376.0,6.0,2294.0,11162.0,428.0,6213.0,15592.0,29734.0,6406.0,8044.0,16321.0,16570.0,40776.0,10408.0,15735.0,13353.0,14813.0,7257.0,15182.0,18571.0,19262.0,14627.0,15944.0
2020-11-28,1925.0,4560.0,47391.0,214578.0,48435.0,24176.0,6102.0,10317.0,12324.0,10707.0,27570.0,15695.0,4789.0,7378.0,19675.0,7794.0,10386.0,7383.0,6.0,2296.0,11174.0,428.0,6216.0,15598.0,29804.0,6416.0,8056.0,16354.0,16581.0,40858.0,10433.0,15754.0,13374.0,14825.0,7268.0,15248.0,18588.0,19296.0,14648.0,15961.0
2020-11-29,1925.0,4562.0,47473.0,214977.0,48586.0,24202.0,6111.0,10342.0,12392.0,10713.0,27629.0,15710.0,4805.0,7385.0,19702.0,7818.0,10414.0,7418.0,6.0,2297.0,11190.0,428.0,6220.0,15609.0,29882.0,6427.0,8073.0,16386.0,16585.0,40942.0,10441.0,15769.0,13395.0,14833.0,7281.0,15328.0,18597.0,19335.0,14668.0,15970.0
2020-11-30,1925.0,4562.0,47577.0,215361.0,48739.0,24226.0,6120.0,10375.0,12450.0,10719.0,27664.0,15734.0,4824.0,7396.0,19734.0,7842.0,10441.0,7449.0,6.0,2297.0,11199.0,428.0,6226.0,15625.0,29943.0,6438.0,8077.0,16420.0,16593.0,41003.0,10455.0,15781.0,13421.0,14843.0,7296.0,15403.0,18607.0,19372.0,14685.0,15980.0
